ID,kmeans_cluster2,kmeans_cluster3,kmeans_cluster4,kmeans_cluster5,kmeans_cluster6,kmeans_cluster7,kmeans_cluster8,kmeans_cluster9,kmeans_cluster10
145246,0,2,2,3,0,0,1,0,3
145247,0,2,2,3,0,0,1,0,3
145248,0,2,2,3,0,0,1,0,3
145250,0,2,2,3,0,0,1,0,3
145253,0,2,2,0,0,0,5,4,8
145256,0,2,2,3,0,0,1,7,7
145257,1,0,1,2,1,6,2,1,9
145262,0,2,2,3,0,0,1,0,3
145266,0,2,0,1,4,5,3,8,5
145267,0,2,2,3,0,0,1,7,7
145271,1,0,1,2,1,1,4,2,1
145272,0,1,3,4,3,2,0,5,0
145278,0,2,2,3,0,0,1,7,7
145282,1,0,1,2,1,6,2,1,9
145283,0,2,2,3,0,0,1,7,7
145284,0,1,3,4,3,2,0,5,0
145291,0,2,2,3,0,0,1,0,3
145293,1,0,1,2,1,6,2,1,9
145294,1,0,1,2,1,1,4,2,1
145295,0,1,3,4,3,2,0,5,0
145299,0,2,2,3,0,0,1,0,3
145300,0,2,0,1,5,4,7,6,4
145301,1,0,1,2,1,1,4,2,1
145303,0,1,3,4,3,2,0,5,0
145305,0,2,0,1,4,5,3,8,2
145307,1,0,1,2,1,6,2,1,9
145309,0,2,2,3,0,0,1,0,2
145312,0,2,2,3,0,0,1,0,3
145314,0,2,0,1,5,4,7,6,4
145317,0,2,2,3,0,0,1,0,2
145323,1,0,1,2,1,1,4,2,1
145325,0,1,3,4,3,2,0,5,0
145330,0,2,2,3,0,0,1,0,3
145331,0,2,2,3,0,0,1,0,3
145335,0,2,2,3,0,0,1,0,2
145337,0,2,2,0,0,6,5,4,8
145338,0,2,2,3,0,0,1,0,3
145339,0,2,2,0,0,0,5,4,8
145345,0,2,2,3,0,0,1,0,3
145346,1,0,1,2,1,1,4,2,1
145348,1,0,1,2,1,6,2,1,9
145350,0,2,2,3,0,0,1,0,3
145352,0,2,2,3,0,0,1,0,3
145355,0,2,2,3,0,0,1,0,2
145356,0,2,0,1,5,4,7,6,4
145357,0,2,2,3,0,0,1,0,3
145361,0,2,2,3,0,0,1,0,3
145362,0,2,2,3,0,0,1,0,3
145363,0,1,3,4,3,2,0,5,0
145366,1,0,1,2,1,6,2,1,9
145368,0,2,2,3,0,0,1,7,7
145369,1,0,1,2,1,6,2,1,9
145370,1,0,1,2,1,1,4,2,1
145371,0,2,2,3,0,0,1,0,2
145373,0,2,2,3,0,0,1,0,3
145379,0,2,2,3,0,0,1,7,7
145381,0,2,2,3,0,0,1,0,3
145382,0,2,2,3,0,0,1,0,3
145383,1,0,1,2,1,6,2,1,9
145386,0,1,3,4,3,2,0,5,0
145387,1,0,1,2,1,1,4,2,1
145393,0,2,0,1,0,0,1,0,3
145395,0,2,2,3,0,0,1,0,3
145398,0,2,2,3,0,0,1,0,3
145400,0,2,0,1,5,4,7,6,4
145402,0,2,2,3,0,0,1,0,3
145403,0,1,3,4,3,2,0,5,0
145404,0,2,2,3,0,0,1,7,7
145407,0,2,2,3,0,0,1,7,7
145408,1,0,1,2,1,1,4,2,1
145409,0,2,2,3,0,0,1,7,7
145410,0,2,2,3,0,0,1,0,3
145412,0,2,2,3,0,0,1,0,3
145413,0,2,0,1,4,5,3,8,5
145414,0,2,2,3,0,0,1,0,2
145415,1,0,1,2,1,1,4,2,1
145416,0,2,2,3,2,3,6,3,2
145417,0,2,2,3,0,0,1,0,3
145418,0,2,2,3,0,0,1,0,3
145419,0,2,2,3,0,0,1,0,3
145420,0,2,2,3,0,0,1,0,3
145421,1,0,1,2,1,6,2,1,9
145429,0,2,2,3,0,0,1,0,2
145432,0,1,3,4,3,2,0,5,0
145434,0,2,2,0,0,6,5,4,8
145435,0,2,2,3,0,0,1,0,2
145436,0,2,2,3,0,0,1,0,3
145437,0,2,2,0,0,0,5,4,8
145438,1,0,1,2,1,1,4,2,1
145439,0,2,2,3,0,0,1,0,3
145442,0,2,2,0,0,6,5,4,8
145443,0,2,2,3,0,0,1,0,3
145447,0,2,2,3,0,0,1,0,3
145450,0,2,0,1,4,5,3,8,5
145451,0,2,2,3,0,0,1,7,7
145452,0,2,2,3,0,0,1,0,3
145455,0,1,3,4,3,2,0,5,0
145456,0,2,0,1,4,5,3,8,5
145457,0,2,2,3,0,0,1,0,3
145459,1,0,1,2,1,1,4,2,1
145460,1,0,1,2,1,1,4,2,1
145465,0,2,2,3,0,0,1,0,3
145466,0,2,2,0,0,0,5,4,8
145469,0,2,2,3,2,3,6,3,3
145472,1,0,1,2,1,1,4,2,1
145473,0,2,0,1,5,4,7,6,4
145474,0,2,2,3,0,0,1,0,3
145475,1,0,1,2,1,1,4,2,1
145476,1,0,1,2,1,1,4,2,1
145478,1,0,1,2,1,6,2,1,9
145479,0,2,2,3,0,0,1,0,3
145482,0,2,2,3,0,0,1,0,3
145484,0,2,2,3,0,0,1,0,3
145485,0,2,2,0,0,0,5,4,8
145489,0,2,2,3,0,0,1,0,3
145491,0,2,2,3,0,0,1,0,3
145493,0,2,0,1,5,4,7,6,4
145494,0,2,2,3,0,0,1,0,3
145495,0,2,2,3,0,0,1,0,3
145501,0,2,2,3,0,0,1,0,3
145502,0,1,3,4,2,3,6,3,6
145504,0,2,2,3,0,0,1,7,7
145506,0,2,2,3,0,0,1,7,7
145510,0,2,2,3,0,0,1,0,3
145512,0,1,3,4,2,3,6,3,6
145517,1,0,1,2,1,1,4,2,1
145518,0,2,2,3,0,0,1,7,7
145520,0,2,2,3,0,0,1,0,3
145521,0,2,2,3,0,0,1,0,2
145522,0,2,2,3,0,0,1,7,7
145524,0,2,2,3,0,0,1,7,7
145525,1,0,1,2,1,6,2,1,9
145526,0,2,2,3,0,0,1,0,3
145528,0,2,2,3,0,0,1,0,2
145529,1,0,1,2,1,1,4,2,1
145530,1,0,1,2,1,1,4,2,1
145532,0,2,2,3,0,0,1,0,3
145533,1,0,0,0,4,6,2,1,9
145534,0,2,2,3,0,0,1,0,3
145538,0,1,3,4,3,2,0,5,0
145541,0,2,2,3,0,0,1,7,7
145543,0,1,3,4,3,2,0,5,2
145544,1,0,1,2,1,1,4,2,1
145551,1,0,1,2,1,1,4,2,1
145552,0,2,2,3,0,0,1,0,3
145553,0,2,0,1,5,4,7,6,4
145555,0,2,2,3,0,0,1,0,2
145556,0,2,2,3,0,0,1,0,2
145557,0,2,0,1,5,4,7,6,4
145558,0,2,2,3,0,0,1,0,3
145559,0,2,2,3,0,0,1,0,2
145562,0,2,2,0,0,6,5,4,8
145566,0,2,2,3,0,0,1,0,2
145568,0,1,3,4,2,3,6,3,6
145571,0,2,0,1,5,4,7,6,4
145573,0,2,2,3,0,0,1,0,3
145575,1,0,1,2,1,1,4,2,1
145577,0,2,2,3,0,0,1,0,2
145578,0,2,2,3,0,0,1,0,2
145580,0,2,2,0,0,0,5,4,8
145585,0,2,2,3,0,0,1,7,7
145587,0,2,2,3,0,0,1,0,3
145589,0,2,2,3,0,0,1,7,7
145590,1,0,1,2,1,6,2,1,9
145592,1,0,1,2,1,1,4,2,1
145594,0,2,2,3,0,0,1,0,3
145596,0,2,2,3,0,0,1,0,3
145597,1,0,1,2,1,1,4,2,1
145598,0,2,0,1,5,4,7,6,4
145601,1,0,1,2,1,1,4,2,1
145608,0,2,2,3,0,0,1,0,3
145611,0,2,2,3,0,0,1,0,3
145612,0,2,2,3,0,0,1,0,2
145614,0,2,2,3,0,0,1,7,7
145615,0,2,2,3,0,0,1,0,3
145616,0,2,0,1,5,4,7,6,4
145617,1,0,1,2,1,1,4,2,1
145618,0,1,3,4,3,2,0,5,0
145620,1,0,1,2,1,1,4,2,1
145622,1,0,1,2,1,1,4,2,1
145623,0,2,2,3,0,0,1,0,3
145624,0,2,2,3,0,0,1,0,2
145629,0,1,3,4,3,2,0,5,0
145630,0,1,3,4,3,2,0,5,0
145631,0,1,3,4,3,2,0,5,0
145632,0,1,3,4,3,2,0,5,0
145634,0,2,2,3,0,0,1,0,3
145635,0,2,2,3,0,0,1,7,7
145637,0,2,2,3,0,0,1,7,7
145638,0,2,2,3,0,0,1,7,7
145639,0,2,0,1,5,4,7,6,4
145640,0,0,1,2,1,1,4,2,1
145642,0,2,2,3,0,0,1,7,7
145643,0,2,2,0,0,0,5,4,8
145645,0,1,3,4,3,2,0,5,0
145646,0,2,2,0,0,0,5,4,8
145647,0,2,2,3,0,0,1,7,7
145649,0,2,2,3,0,0,1,0,3
145650,0,2,2,0,0,6,5,4,8
145652,0,2,2,3,0,0,1,0,3
145654,1,0,1,2,1,1,4,2,1
145656,1,0,1,2,1,6,2,1,9
145657,0,2,2,3,0,0,1,0,3
145659,1,0,1,2,1,1,4,2,1
145661,1,0,1,2,1,1,4,2,1
145662,1,0,1,2,1,1,4,2,1
145663,1,0,1,2,1,1,4,2,1
145664,1,0,1,2,1,1,4,2,1
145665,1,0,1,2,1,1,4,2,1
145666,0,2,2,3,0,0,1,7,7
145667,0,1,3,4,3,2,0,5,0
145669,0,2,2,3,0,0,1,0,3
145670,0,2,2,3,0,0,1,0,3
145671,0,2,2,3,0,0,1,0,3
145673,0,2,2,3,0,0,1,7,7
145676,0,2,2,3,0,0,1,0,3
145677,0,1,3,4,3,2,0,5,0
145680,0,2,2,3,0,0,1,0,3
145681,0,2,2,0,0,6,5,4,8
145684,0,2,0,1,5,4,7,6,4
145685,1,0,1,2,1,1,4,2,1
145686,1,0,0,0,4,6,2,1,9
145688,1,0,1,2,1,6,2,1,9
145689,1,0,1,2,1,1,4,2,1
145694,1,0,1,2,1,1,4,2,1
145695,0,1,3,4,3,2,0,5,2
145699,0,2,2,0,0,0,5,4,8
145702,1,0,1,2,1,1,4,2,1
145704,1,0,1,2,1,6,2,1,9
145706,0,2,2,3,0,0,1,0,3
145707,0,2,2,3,0,0,1,0,3
145709,0,2,2,3,0,0,1,0,3
145713,0,1,3,4,3,2,0,5,0
145722,0,2,2,3,0,0,1,0,3
145725,1,0,1,2,1,1,4,2,1
145726,0,2,0,1,5,4,7,6,4
145728,1,0,1,2,1,1,4,2,1
145729,0,1,3,4,3,2,0,5,0
145730,0,2,2,3,0,0,1,7,7
145734,0,2,2,3,0,0,1,0,3
145738,1,0,1,2,1,6,2,1,9
145741,0,2,2,0,0,6,5,4,8
145742,0,2,2,3,0,0,1,0,3
145744,1,0,1,2,1,1,4,2,1
145747,0,2,2,3,0,0,1,0,3
145748,0,2,2,0,0,0,5,4,8
145750,1,0,1,2,1,1,4,2,1
145754,0,2,0,1,4,5,3,8,5
145755,0,2,2,3,0,0,1,7,7
145756,1,0,1,2,1,1,4,2,1
145757,0,2,2,3,0,0,1,7,7
145758,0,2,2,3,0,0,1,0,3
145762,0,2,2,3,0,0,1,0,3
145763,1,0,1,2,1,1,4,2,1
145769,0,2,2,3,0,0,1,0,3
145770,0,2,2,3,0,0,1,0,3
145772,1,0,1,2,1,1,4,2,1
145773,1,0,1,2,1,6,2,1,9
145775,1,0,1,2,1,1,4,2,1
145776,0,2,2,3,0,0,1,0,3
145778,0,2,0,1,5,4,7,6,4
145779,0,2,2,0,0,6,5,4,8
145781,0,1,3,4,2,3,6,3,6
145783,0,2,2,3,0,0,1,0,3
145785,0,2,2,3,0,0,1,0,2
145786,0,2,2,3,0,0,1,0,3
145787,1,0,1,2,1,1,4,2,1
145791,1,0,1,2,1,1,4,2,1
145792,1,0,1,2,1,1,4,2,1
145795,0,2,2,3,0,0,1,0,3
145800,0,2,2,0,0,0,5,4,8
145802,1,0,1,2,1,6,2,1,9
145803,0,2,2,0,0,0,5,4,8
145804,0,2,2,3,0,0,1,0,3
145806,0,2,0,1,5,4,7,6,4
145807,0,2,2,3,0,0,1,0,3
145810,0,2,0,1,5,4,7,6,4
145811,0,2,2,3,0,0,1,0,3
145812,0,2,2,3,0,0,1,0,3
145813,0,2,2,3,0,0,1,0,3
145814,1,0,1,2,1,1,4,2,1
145817,0,1,3,4,3,2,0,5,0
145818,0,2,2,3,0,0,1,7,7
145821,0,2,2,3,0,0,1,0,2
145822,0,2,2,0,0,0,5,4,8
145823,0,2,2,3,0,0,1,0,3
145827,0,2,2,3,0,0,1,0,3
145831,0,2,2,3,0,0,1,7,7
145832,0,2,2,3,0,0,1,0,3
145835,0,2,2,3,0,0,1,0,3
145837,0,2,2,3,0,0,1,0,2
145843,0,2,2,3,0,0,1,0,3
145844,1,0,1,2,1,1,4,2,1
145846,1,0,1,2,1,1,4,2,1
145847,0,2,2,0,0,0,5,4,8
145848,0,1,3,4,3,2,0,5,0
145849,1,0,1,2,1,6,2,1,9
145850,0,2,2,3,0,0,1,0,3
145851,0,2,2,3,0,0,1,0,3
145852,1,0,1,2,1,1,4,2,1
145855,0,2,0,1,5,4,7,6,4
145857,0,2,0,1,5,4,7,6,4
145858,0,2,2,3,0,0,1,0,3
145859,0,2,2,3,0,0,1,0,2
145860,0,2,2,3,0,0,1,0,3
145864,1,0,1,2,1,6,2,1,9
145865,0,2,2,3,0,0,1,0,3
145866,0,2,2,3,0,0,1,7,7
145867,0,2,2,3,0,0,1,0,3
145869,1,0,1,2,1,6,2,1,9
145870,0,2,2,3,0,0,1,0,3
145871,1,0,1,2,1,1,4,2,1
145875,0,2,2,3,0,0,1,0,2
145880,0,2,2,3,0,0,1,0,3
145882,0,2,2,3,0,0,1,7,7
145885,0,2,2,3,0,0,1,0,3
145886,0,2,0,1,5,4,7,6,4
145889,0,2,2,3,0,0,1,0,2
145890,0,2,2,3,0,0,1,7,7
145891,0,2,2,3,0,0,1,0,3
145893,0,2,2,3,0,0,1,0,3
145896,0,1,3,4,3,2,0,5,0
145899,0,2,2,3,0,0,1,7,7
145900,0,2,2,3,0,0,1,7,7
145902,0,2,2,3,0,0,1,7,7
145903,1,0,1,2,1,1,4,2,1
145908,0,1,3,4,3,2,0,5,0
145910,0,2,0,1,5,4,7,6,4
145913,0,2,0,1,5,4,7,6,4
145914,1,0,1,2,1,6,2,1,9
145915,0,2,2,3,0,0,1,0,2
145920,1,0,1,2,1,1,4,2,1
145922,0,2,2,3,0,0,1,0,3
145924,0,2,2,3,0,0,1,0,3
145928,0,2,2,3,0,0,1,0,2
145933,1,0,1,2,1,1,4,2,1
145938,0,1,3,4,2,3,6,3,6
145939,0,2,2,3,0,0,1,0,3
145940,0,2,0,1,5,4,7,6,4
145945,0,2,2,3,0,0,1,0,2
145947,0,2,2,3,0,0,1,0,3
145951,0,2,2,0,0,0,5,4,8
145952,0,1,3,4,2,3,6,3,6
145953,1,0,1,2,1,1,4,2,1
145954,1,0,1,2,1,1,4,2,1
145956,0,2,2,3,0,0,1,0,3
145958,0,2,2,3,0,0,1,0,3
145961,0,2,2,3,0,0,1,0,3
145962,0,2,2,3,0,0,1,7,7
145963,0,2,2,3,0,0,1,0,3
145964,0,2,0,1,4,5,3,8,5
145965,0,2,2,0,0,0,5,4,8
145967,0,2,2,3,0,0,1,0,2
145968,0,2,2,3,0,0,1,0,3
145971,1,0,1,2,1,1,4,2,1
145974,0,2,2,3,0,0,1,0,3
145975,0,2,2,3,0,0,1,0,3
145976,1,0,1,2,1,6,2,1,9
145980,0,2,2,3,0,0,1,0,3
145981,0,1,3,4,2,3,6,3,6
145983,1,0,1,2,1,6,2,1,9
145985,0,2,2,3,0,0,1,0,3
145986,0,2,2,3,0,0,1,0,2
145987,0,1,3,4,3,2,0,5,0
145988,0,2,2,3,0,0,1,7,7
145992,0,2,2,3,0,0,1,0,2
145993,0,2,2,3,0,0,1,0,3
145995,0,1,3,4,2,3,6,3,6
145996,0,2,2,3,0,0,1,0,2
146000,0,2,2,3,0,0,1,0,3
146002,0,2,2,3,0,0,1,0,3
146003,0,2,2,3,0,0,1,7,7
146005,0,2,2,3,0,0,1,7,7
146008,0,2,2,3,0,0,1,0,3
146011,0,2,0,1,5,4,7,6,4
146012,0,2,2,3,0,0,1,0,3
146013,0,2,2,3,0,0,1,7,7
146015,0,1,3,4,3,2,0,5,0
146016,0,2,2,0,0,0,5,4,8
146021,0,2,2,3,0,0,1,0,3
146022,1,0,1,2,1,1,4,2,1
146023,0,2,2,3,0,0,1,0,3
146026,0,2,2,3,0,0,1,7,7
146027,0,1,3,4,2,3,6,3,6
146028,0,1,3,4,3,2,0,5,0
146029,0,2,2,0,0,6,5,4,8
146030,0,2,2,3,0,0,1,7,7
146032,0,2,2,3,0,0,1,0,3
146033,1,0,1,2,1,1,4,2,1
146034,1,0,1,2,1,6,2,1,9
146036,0,2,2,3,0,0,1,7,7
146039,0,2,2,3,0,0,1,0,2
146040,0,2,2,3,2,3,6,3,6
146041,0,2,0,1,0,0,1,0,3
146043,1,0,1,2,1,6,2,1,9
146044,0,2,2,3,0,0,1,7,7
146045,0,2,2,3,0,0,1,0,2
146046,0,2,0,1,4,5,3,8,5
146048,0,1,3,4,3,2,0,5,0
146050,1,0,1,2,1,6,2,1,9
146051,0,1,3,4,2,3,6,3,6
146054,0,2,2,3,0,0,1,7,7
146056,0,2,2,3,0,0,1,0,3
146064,0,2,2,3,0,0,1,0,3
146065,0,2,2,3,0,0,1,7,7
146067,1,0,1,2,1,1,4,2,1
146068,0,2,2,3,0,0,1,0,3
146069,0,2,2,3,0,0,1,0,3
146070,0,2,2,3,0,0,1,7,7
146072,0,2,2,3,0,0,1,0,3
146073,0,2,2,3,0,0,1,0,2
146075,1,0,1,2,1,1,4,2,1
146079,0,2,2,3,0,0,1,0,3
146080,1,0,1,2,1,6,2,1,9
146081,0,2,2,3,0,0,1,0,3
146082,0,2,2,3,0,0,1,0,3
146086,0,2,2,3,0,0,1,0,3
146088,0,2,2,3,0,0,1,0,3
146089,1,0,1,2,1,1,4,2,1
146090,1,0,1,2,1,1,4,2,1
146093,1,0,1,2,1,1,4,2,1
146094,0,2,2,3,0,0,1,7,7
146095,0,2,2,3,0,0,1,0,2
146097,0,2,2,3,0,0,1,0,3
146102,0,2,2,3,0,0,1,0,2
146103,1,0,1,2,1,1,4,2,1
146106,0,2,0,1,5,4,7,6,4
146111,0,2,2,3,0,0,1,0,3
146113,0,2,2,3,0,0,1,0,2
146114,1,0,1,2,1,1,4,2,1
146116,0,2,2,0,0,0,5,4,8
146117,0,2,2,3,0,0,1,0,3
146119,1,0,1,2,1,1,4,2,1
146120,0,2,0,1,5,4,7,6,4
146124,0,1,3,4,3,2,0,5,0
146126,0,2,0,1,4,5,3,8,5
146128,0,2,2,0,0,6,5,4,8
146130,0,2,0,1,4,5,3,8,5
146134,0,2,2,3,0,0,1,7,7
146135,0,2,2,3,0,0,1,0,3
146136,0,2,2,3,0,0,1,0,2
146140,0,2,2,3,0,0,1,0,3
146141,0,2,2,3,2,3,6,3,2
146144,0,2,2,3,0,0,1,0,2
146145,0,2,0,1,4,5,3,8,5
146146,0,2,2,3,0,0,1,7,7
146148,0,2,2,3,0,0,1,0,2
146149,0,2,2,3,0,0,1,7,7
146150,0,2,2,3,0,0,1,0,2
146152,0,2,2,3,0,0,1,0,3
146154,0,2,2,3,0,0,1,0,3
146155,0,2,2,3,0,0,1,0,3
146156,1,0,1,2,1,1,4,2,1
146157,0,2,2,0,0,0,5,4,8
146158,0,2,2,3,0,0,1,7,7
146160,0,2,2,3,0,0,1,7,7
146163,0,2,2,3,0,0,1,0,2
146165,0,2,2,3,0,0,1,0,2
146168,0,2,2,3,0,0,1,0,3
146170,0,2,2,3,0,0,1,7,7
146173,0,2,2,3,0,0,1,0,3
146174,1,0,1,2,1,1,4,2,1
146175,0,2,2,3,0,0,1,0,3
146177,0,2,2,3,0,0,1,7,7
146178,0,2,2,3,0,0,1,7,7
146180,0,2,0,1,5,4,7,6,4
146181,0,2,2,3,0,0,1,0,2
146184,0,2,0,1,4,5,3,8,5
146185,1,0,1,2,1,6,2,1,9
146186,0,2,2,3,0,0,1,0,3
146187,0,1,3,4,3,2,0,5,0
146190,1,0,1,2,1,1,4,2,1
146191,0,2,2,3,0,0,1,0,3
146193,0,2,2,3,0,0,1,0,3
146194,0,1,3,4,3,2,0,5,0
146196,0,2,2,3,0,0,1,0,3
146198,0,2,2,3,0,0,1,7,7
146201,0,2,2,3,0,0,1,0,3
146209,0,2,2,3,0,0,1,0,3
146210,0,2,2,3,0,0,1,0,3
146212,0,2,2,3,0,0,1,0,3
146214,0,2,2,3,0,0,1,0,2
146216,0,2,2,3,0,0,1,0,3
146217,1,0,1,2,1,1,4,2,1
146218,0,2,2,3,0,0,1,0,3
146221,0,1,3,4,2,3,6,3,6
146222,1,0,1,2,1,1,4,2,1
146224,0,1,3,4,3,2,0,5,0
146226,0,2,2,3,0,0,1,0,2
146229,0,2,2,3,0,0,1,7,7
146230,0,2,2,0,0,6,5,4,8
146231,1,0,1,2,1,1,4,2,1
146232,1,0,1,2,1,1,4,2,1
146233,0,2,2,3,0,0,1,0,3
146234,1,0,1,2,1,1,4,2,1
146235,1,0,1,2,1,1,4,2,1
146236,0,2,2,3,0,0,1,0,3
146237,1,0,1,2,1,1,4,2,1
146238,1,0,1,2,1,1,4,2,1
146241,0,2,2,3,0,0,1,7,7
146243,0,2,2,0,0,0,5,4,8
146245,0,2,2,3,0,0,1,0,3
146246,1,0,1,2,1,6,2,1,9
146247,0,2,2,3,0,0,1,0,3
146249,1,0,1,2,1,1,4,2,1
146250,0,2,2,3,0,0,1,0,3
146251,0,2,2,3,0,0,1,7,7
146252,0,2,2,3,0,0,1,0,3
146253,0,2,2,3,0,0,1,0,3
146254,0,2,2,3,0,0,1,0,3
146255,0,2,0,1,5,4,7,6,4
146258,0,2,2,3,0,0,1,0,3
146260,0,2,2,3,0,0,1,0,3
146262,0,2,2,3,0,0,1,7,7
146265,0,2,2,0,0,0,5,4,8
146267,1,0,1,2,1,1,4,2,1
146269,0,2,2,3,0,0,1,7,7
146270,0,2,2,3,0,0,1,0,2
146271,0,2,2,0,0,0,5,4,8
146272,1,0,1,2,1,1,4,2,1
146273,0,2,2,3,0,0,1,0,3
146274,0,2,2,3,0,0,1,0,3
146277,0,2,2,3,0,0,1,0,3
146278,0,2,2,3,0,1,4,0,2
146279,1,0,1,2,1,1,4,2,1
146281,0,2,2,3,0,0,1,0,3
146282,0,2,2,3,0,0,1,0,3
146285,0,2,2,3,0,0,1,0,2
146289,1,0,1,2,1,1,4,2,1
146293,0,2,2,3,0,0,1,0,3
146295,0,2,2,3,0,0,1,0,3
146299,0,2,2,3,0,0,1,0,3
146300,0,1,3,4,3,2,0,5,0
146301,1,0,1,2,1,1,4,2,1
146302,0,2,2,3,0,0,1,0,3
146304,1,0,1,2,1,1,4,2,1
146306,0,2,2,3,0,0,1,0,3
146308,0,1,3,4,3,2,0,5,0
146314,1,0,1,2,1,6,2,1,9
146315,0,2,2,3,0,0,1,0,3
146317,0,2,2,3,0,0,1,0,3
146319,0,2,2,3,0,0,1,0,2
146320,0,2,2,3,0,0,1,7,7
146322,0,2,2,3,0,0,1,7,7
146323,0,2,2,3,0,0,1,0,2
146325,0,2,2,3,0,0,1,0,3
146327,1,0,1,2,1,6,2,1,9
146329,1,0,1,2,1,1,4,2,1
146332,0,2,2,3,0,0,1,0,3
146334,1,0,1,2,1,6,2,1,9
146335,0,2,2,3,0,0,1,7,7
146336,1,0,1,2,1,1,4,2,1
146337,0,2,2,3,0,0,1,0,3
146340,1,0,1,2,1,1,4,2,1
146343,0,1,3,4,3,2,0,5,0
146347,0,2,2,3,0,0,1,0,2
146349,0,2,2,3,0,0,1,0,3
146350,0,1,3,4,2,3,6,3,6
146351,0,1,3,4,3,2,0,5,0
146352,1,0,1,2,1,6,2,1,9
146354,0,2,2,3,0,0,1,0,3
146355,0,2,2,3,0,0,1,0,3
146357,0,1,3,4,3,2,0,5,0
146358,0,2,2,3,0,0,1,0,3
146360,0,2,0,1,5,4,7,6,4
146363,1,0,1,2,1,1,4,2,1
146364,0,2,2,3,0,0,1,0,3
146365,0,2,2,3,0,0,1,0,3
146366,0,2,2,3,0,0,1,0,3
146368,0,2,2,3,0,0,1,0,3
146370,0,2,2,3,0,0,1,0,2
146372,0,2,2,3,0,0,1,0,3
146373,0,2,2,3,0,0,1,0,2
146375,0,2,2,3,0,0,1,7,7
146377,0,2,2,3,0,0,1,0,3
146378,0,2,2,3,0,0,1,0,2
146379,0,2,2,3,0,0,1,0,2
146381,0,2,0,1,4,5,3,8,5
146384,0,2,2,3,0,0,1,0,3
146388,0,2,2,3,0,0,1,7,7
146389,0,2,2,0,0,0,5,4,8
146392,1,0,1,2,1,1,4,2,1
146393,0,2,2,3,0,0,1,7,7
146396,0,2,0,1,5,4,7,6,4
146398,0,2,2,0,0,0,5,4,8
146401,0,2,2,3,0,0,1,0,3
146405,1,0,1,2,1,1,4,2,1
146408,0,2,2,3,0,0,1,7,7
146410,1,0,1,2,1,1,4,2,1
146411,0,2,2,3,0,0,1,0,3
146412,1,0,1,2,1,6,2,1,9
146414,1,0,1,2,1,1,4,2,1
146417,0,2,0,1,4,5,3,8,5
146419,0,2,0,1,5,4,7,6,4
146420,1,0,1,2,1,1,4,2,1
146423,1,0,1,2,1,1,4,2,1
146424,0,2,2,0,0,0,5,4,8
146425,0,2,2,3,0,0,1,0,3
146426,1,0,1,2,1,1,4,2,1
146428,0,2,2,3,0,0,1,0,2
146429,0,2,2,3,0,0,1,0,3
146430,1,0,1,2,1,1,4,2,1
146434,0,2,2,3,0,0,1,0,3
146438,0,2,2,3,0,0,1,0,3
146439,0,2,0,1,4,5,3,8,5
146441,0,2,2,3,0,0,1,0,3
146442,0,2,2,3,0,0,1,0,3
146444,0,2,2,3,0,0,1,7,7
146445,0,1,3,4,3,2,0,5,0
146447,1,0,1,2,1,1,4,2,1
146448,0,2,0,1,4,5,3,8,5
146449,0,2,2,3,0,0,1,0,3
146450,1,0,1,2,1,6,2,1,9
146454,0,2,2,3,0,0,1,0,3
146455,0,2,2,3,0,0,1,0,3
146458,0,2,2,3,0,0,1,7,7
146459,0,2,2,3,0,0,1,0,3
146460,0,2,2,3,0,0,1,0,3
146461,0,2,2,3,0,0,1,0,3
146463,0,2,2,0,0,0,5,4,8
146467,0,2,2,3,0,0,1,7,7
146468,0,2,2,3,0,0,1,7,7
146469,1,0,1,2,1,1,4,2,1
146470,0,2,2,3,0,0,1,0,3
146471,1,0,1,2,1,1,4,2,1
146472,0,2,2,3,2,3,6,0,3
146474,0,2,2,3,0,0,1,0,3
146476,0,2,2,3,3,0,1,0,2
146483,1,0,1,2,1,6,2,1,9
146484,1,0,1,2,1,1,4,2,1
146485,0,2,0,1,5,4,7,6,4
146486,1,0,1,2,1,1,4,2,1
146492,0,2,2,3,0,0,1,0,3
146493,0,1,3,4,3,2,0,5,0
146494,0,2,2,3,0,0,1,7,7
146497,0,2,2,3,0,0,1,0,3
146498,0,2,2,3,0,0,1,0,3
146499,0,2,2,0,0,0,5,4,8
146500,1,0,1,2,1,1,4,2,1
146504,0,2,2,3,0,0,1,0,3
146507,0,2,2,3,0,0,1,0,3
146508,0,2,2,3,0,0,1,0,3
146510,1,0,1,2,1,1,4,2,1
146513,0,2,2,3,0,0,1,0,3
146516,0,2,2,3,0,0,1,0,3
146517,0,1,3,4,3,2,0,5,2
146523,1,0,1,2,1,1,4,2,1
146525,0,2,2,3,0,0,1,0,2
146530,1,0,1,2,1,1,4,2,1
146532,1,0,1,2,1,6,2,1,9
146534,1,0,1,2,1,1,4,2,1
146535,0,1,3,4,3,2,0,5,0
146538,0,2,2,0,0,0,5,4,8
146540,0,2,2,3,0,0,1,0,3
146543,0,2,2,3,0,0,1,0,3
146544,1,0,1,2,1,6,2,1,9
146546,1,0,1,2,1,1,4,2,1
146550,1,0,1,2,1,1,4,2,1
146551,0,2,2,3,0,0,1,0,3
146552,0,2,2,3,0,0,1,7,7
146556,1,0,1,2,1,1,4,2,1
146558,0,2,0,1,4,5,3,8,5
